date,time,seconds,rr
12/4/2012,11:41:54 AM,15017.219,1.11
12/4/2012,11:41:55 AM,15018.354,1.135
12/4/2012,11:41:56 AM,15019.464,1.11
12/4/2012,11:41:58 AM,15020.574,1.11
12/4/2012,11:41:59 AM,15021.636,1.062
12/4/2012,11:42:00 AM,15022.754,1.118
12/4/2012,11:42:01 AM,15023.818,1.064
12/4/2012,11:42:02 AM,15024.919,1.101
12/4/2012,11:42:03 AM,15026.022,1.103
12/4/2012,11:42:04 AM,15027.149,1.127
12/4/2012,11:42:05 AM,15028.251,1.102
12/4/2012,11:42:06 AM,15029.336,1.085
12/4/2012,11:42:07 AM,15030.419,1.083
12/4/2012,11:42:09 AM,15031.512,1.093
12/4/2012,11:42:10 AM,15032.605,1.093
12/4/2012,11:42:11 AM,15033.697,1.092
12/4/2012,11:42:12 AM,15034.72,1.023
12/4/2012,11:42:13 AM,15035.818,1.098
12/4/2012,11:42:14 AM,15036.918,1.1
12/4/2012,11:42:15 AM,15037.912,0.994
12/4/2012,11:42:16 AM,15038.925,1.013
12/4/2012,11:42:17 AM,15039.898,0.973
12/4/2012,11:42:18 AM,15040.905,1.007
12/4/2012,11:42:19 AM,15041.841,0.936
12/4/2012,11:42:20 AM,15042.854,1.013
12/4/2012,11:42:21 AM,15043.854,1
12/4/2012,11:42:22 AM,15044.827,0.973
12/4/2012,11:42:23 AM,15045.842,1.015
12/4/2012,11:42:24 AM,15046.892,1.05
12/4/2012,11:42:25 AM,15047.983,1.091
12/4/2012,11:42:26 AM,15049.212,1.229
12/4/2012,11:42:27 AM,15050.384,1.172
12/4/2012,11:42:29 AM,15051.571,1.187
12/4/2012,11:42:30 AM,15052.714,1.143
12/4/2012,11:42:31 AM,15053.824,1.11
12/4/2012,11:42:32 AM,15054.973,1.149
12/4/2012,11:42:33 AM,15056.062,1.089
12/4/2012,11:42:39 AM,15062.183,6.121
12/4/2012,11:42:40 AM,15063.412,1.229
12/4/2012,11:42:42 AM,15064.616,1.204
12/4/2012,11:42:43 AM,15065.856,1.24
12/4/2012,11:42:44 AM,15067.035,1.179
12/4/2012,11:42:45 AM,15068.247,1.212
12/4/2012,11:42:46 AM,15069.399,1.152
12/4/2012,11:42:48 AM,15070.59,1.191
12/4/2012,11:42:49 AM,15071.79,1.2
12/4/2012,11:42:50 AM,15072.939,1.149
12/4/2012,11:42:51 AM,15074.11,1.171
12/4/2012,11:42:52 AM,15075.22,1.11
12/4/2012,11:42:53 AM,15076.373,1.153
12/4/2012,11:42:55 AM,15077.518,1.145
12/4/2012,11:42:56 AM,15078.694,1.176
12/4/2012,11:42:57 AM,15079.882,1.188
12/4/2012,11:42:58 AM,15081.053,1.171
12/4/2012,11:42:59 AM,15082.261,1.208
12/4/2012,11:43:00 AM,15083.411,1.15
12/4/2012,11:43:02 AM,15084.567,1.156
12/4/2012,11:43:03 AM,15085.772,1.205
12/4/2012,11:43:04 AM,15086.931,1.159
12/4/2012,11:43:05 AM,15087.969,1.038
12/4/2012,11:43:06 AM,15089.075,1.106
12/4/2012,11:43:07 AM,15090.23,1.155
12/4/2012,11:43:08 AM,15091.329,1.099
12/4/2012,11:43:09 AM,15092.426,1.097
12/4/2012,11:43:10 AM,15093.46,1.034
12/4/2012,11:43:12 AM,15094.555,1.095
12/4/2012,11:43:13 AM,15095.704,1.149
12/4/2012,11:43:14 AM,15096.735,1.031
12/4/2012,11:43:15 AM,15097.806,1.071
12/4/2012,11:43:16 AM,15098.904,1.098
12/4/2012,11:43:17 AM,15099.987,1.083
12/4/2012,11:43:18 AM,15101.133,1.146
12/4/2012,11:43:19 AM,15102.276,1.143
12/4/2012,11:43:20 AM,15103.396,1.12
12/4/2012,11:43:22 AM,15104.545,1.149
12/4/2012,11:43:23 AM,15105.649,1.104
12/4/2012,11:43:24 AM,15106.758,1.109
12/4/2012,11:43:25 AM,15107.882,1.124
12/4/2012,11:43:26 AM,15108.982,1.1
12/4/2012,11:43:27 AM,15110.13,1.148
12/4/2012,11:43:28 AM,15111.301,1.171
12/4/2012,11:43:29 AM,15112.417,1.116
12/4/2012,11:43:31 AM,15113.583,1.166
12/4/2012,11:43:32 AM,15114.704,1.121
12/4/2012,11:43:33 AM,15115.862,1.158
12/4/2012,11:43:34 AM,15116.979,1.117
12/4/2012,11:43:35 AM,15118.065,1.086
12/4/2012,11:43:36 AM,15119.055,0.99
12/4/2012,11:43:37 AM,15119.912,0.857
12/4/2012,11:43:38 AM,15120.747,0.835
12/4/2012,11:43:39 AM,15121.645,0.898
12/4/2012,11:43:40 AM,15122.903,1.258
12/4/2012,11:43:41 AM,15124.064,1.161
12/4/2012,11:43:42 AM,15125.268,1.204
12/4/2012,11:43:43 AM,15126.43,1.162
12/4/2012,11:43:45 AM,15127.617,1.187
12/4/2012,11:43:46 AM,15128.839,1.222
12/4/2012,11:43:47 AM,15130,1.161
12/4/2012,11:43:48 AM,15131.177,1.177
12/4/2012,11:43:49 AM,15132.384,1.207
12/4/2012,11:43:51 AM,15133.554,1.17
12/4/2012,11:43:52 AM,15134.785,1.231
12/4/2012,11:43:53 AM,15136.034,1.249
12/4/2012,11:43:54 AM,15137.253,1.219
12/4/2012,11:43:55 AM,15138.464,1.211
12/4/2012,11:43:57 AM,15139.565,1.101
12/4/2012,11:43:58 AM,15140.633,1.068
12/4/2012,11:43:59 AM,15141.601,0.968
12/4/2012,11:43:59 AM,15142.464,0.863
12/4/2012,11:44:00 AM,15143.302,0.838
12/4/2012,11:44:01 AM,15144.149,0.847
12/4/2012,11:44:02 AM,15145.097,0.948
12/4/2012,11:44:03 AM,15146.091,0.994
12/4/2012,11:44:04 AM,15146.944,0.853
12/4/2012,11:44:05 AM,15147.768,0.824
12/4/2012,11:44:06 AM,15148.597,0.829
12/4/2012,11:44:06 AM,15149.464,0.867
12/4/2012,11:44:07 AM,15150.42,0.956
12/4/2012,11:44:08 AM,15151.461,1.041
12/4/2012,11:44:09 AM,15152.493,1.032
12/4/2012,11:44:11 AM,15153.5,1.007
12/4/2012,11:44:11 AM,15154.483,0.983
12/4/2012,11:44:12 AM,15155.453,0.97
12/4/2012,11:44:13 AM,15156.415,0.962
12/4/2012,11:44:14 AM,15157.322,0.907
12/4/2012,11:44:15 AM,15158.29,0.968
12/4/2012,11:44:16 AM,15159.387,1.097
12/4/2012,11:44:18 AM,15160.575,1.188
12/4/2012,11:44:19 AM,15161.777,1.202
12/4/2012,11:44:20 AM,15163.005,1.228
12/4/2012,11:44:21 AM,15164.187,1.182
12/4/2012,11:44:22 AM,15165.377,1.19
12/4/2012,11:44:24 AM,15166.582,1.205
12/4/2012,11:44:25 AM,15167.733,1.151
12/4/2012,11:44:26 AM,15168.893,1.16
12/4/2012,11:44:27 AM,15170.06,1.167
12/4/2012,11:44:28 AM,15171.203,1.143
12/4/2012,11:44:29 AM,15172.373,1.17
12/4/2012,11:44:31 AM,15173.574,1.201
12/4/2012,11:44:32 AM,15174.719,1.145
12/4/2012,11:44:33 AM,15175.866,1.147
12/4/2012,11:44:34 AM,15177.012,1.146
12/4/2012,11:44:35 AM,15178.081,1.069
12/4/2012,11:44:36 AM,15179.141,1.06
12/4/2012,11:44:37 AM,15180.21,1.069
12/4/2012,11:44:38 AM,15181.215,1.005
12/4/2012,11:44:39 AM,15182.236,1.021
12/4/2012,11:44:40 AM,15183.15,0.914
12/4/2012,11:44:41 AM,15184.052,0.902
12/4/2012,11:44:42 AM,15184.888,0.836
12/4/2012,11:44:43 AM,15185.678,0.79
12/4/2012,11:44:43 AM,15186.476,0.798
12/4/2012,11:44:44 AM,15187.35,0.874
12/4/2012,11:44:45 AM,15188.433,1.083
12/4/2012,11:44:47 AM,15189.536,1.103
12/4/2012,11:44:48 AM,15190.644,1.108
12/4/2012,11:44:49 AM,15191.787,1.143
12/4/2012,11:44:50 AM,15192.846,1.059
12/4/2012,11:44:51 AM,15193.894,1.048
12/4/2012,11:44:52 AM,15195,1.106
12/4/2012,11:44:53 AM,15196.083,1.083
12/4/2012,11:44:54 AM,15197.235,1.152
12/4/2012,11:44:55 AM,15198.355,1.12
12/4/2012,11:44:56 AM,15199.431,1.076
12/4/2012,11:44:57 AM,15200.491,1.06
12/4/2012,11:44:59 AM,15201.565,1.074
12/4/2012,11:45:00 AM,15202.599,1.034
12/4/2012,11:45:01 AM,15203.73,1.131
12/4/2012,11:45:02 AM,15204.848,1.118
12/4/2012,11:45:03 AM,15205.96,1.112
12/4/2012,11:45:04 AM,15207.054,1.094
12/4/2012,11:45:05 AM,15208.136,1.082
12/4/2012,11:45:06 AM,15209.223,1.087
12/4/2012,11:45:07 AM,15210.286,1.063
12/4/2012,11:45:08 AM,15211.337,1.051
12/4/2012,11:45:09 AM,15212.311,0.974
12/4/2012,11:45:10 AM,15213.203,0.892
12/4/2012,11:45:11 AM,15214.245,1.042
12/4/2012,11:45:12 AM,15215.308,1.063
12/4/2012,11:45:13 AM,15216.412,1.104
12/4/2012,11:45:15 AM,15217.567,1.155
12/4/2012,11:45:16 AM,15218.69,1.123
12/4/2012,11:45:17 AM,15219.824,1.134
12/4/2012,11:45:18 AM,15220.939,1.115
12/4/2012,11:45:19 AM,15222,1.061
12/4/2012,11:45:20 AM,15223.091,1.091
12/4/2012,11:45:21 AM,15224.198,1.107
12/4/2012,11:45:22 AM,15225.306,1.108
12/4/2012,11:45:23 AM,15226.459,1.153
12/4/2012,11:45:25 AM,15227.554,1.095
12/4/2012,11:45:26 AM,15228.711,1.157
12/4/2012,11:45:27 AM,15229.884,1.173
12/4/2012,11:45:28 AM,15231.033,1.149
12/4/2012,11:45:29 AM,15232.209,1.176
12/4/2012,11:45:30 AM,15233.342,1.133
12/4/2012,11:45:32 AM,15234.523,1.181
12/4/2012,11:45:33 AM,15235.643,1.12
12/4/2012,11:45:34 AM,15236.781,1.138
12/4/2012,11:45:35 AM,15237.918,1.137
12/4/2012,11:45:36 AM,15239.041,1.123
12/4/2012,11:45:37 AM,15240.175,1.134
12/4/2012,11:45:38 AM,15241.336,1.161
12/4/2012,11:45:39 AM,15242.489,1.153
12/4/2012,11:45:41 AM,15243.646,1.157
12/4/2012,11:45:42 AM,15244.758,1.112
12/4/2012,11:45:43 AM,15245.893,1.135
12/4/2012,11:45:44 AM,15247.04,1.147
12/4/2012,11:45:45 AM,15248.058,1.018
12/4/2012,11:45:46 AM,15249.107,1.049
12/4/2012,11:45:47 AM,15250.236,1.129
12/4/2012,11:45:48 AM,15251.418,1.182
12/4/2012,11:45:50 AM,15252.548,1.13
12/4/2012,11:45:51 AM,15253.719,1.171
12/4/2012,11:45:52 AM,15254.905,1.186
12/4/2012,11:45:53 AM,15256.078,1.173
12/4/2012,11:45:54 AM,15257.271,1.193
12/4/2012,11:45:55 AM,15258.463,1.192
12/4/2012,11:45:57 AM,15259.624,1.161
12/4/2012,11:45:58 AM,15260.824,1.2
12/4/2012,11:45:59 AM,15262.028,1.204
12/4/2012,11:46:00 AM,15263.213,1.185
12/4/2012,11:46:01 AM,15264.392,1.179
12/4/2012,11:46:02 AM,15265.494,1.102
12/4/2012,11:46:04 AM,15266.633,1.139
12/4/2012,11:46:05 AM,15267.79,1.157
12/4/2012,11:46:06 AM,15268.936,1.146
12/4/2012,11:46:07 AM,15270.091,1.155
12/4/2012,11:46:08 AM,15271.238,1.147
12/4/2012,11:46:09 AM,15272.348,1.11
12/4/2012,11:46:10 AM,15273.454,1.106
12/4/2012,11:46:12 AM,15274.539,1.085
12/4/2012,11:46:13 AM,15275.571,1.032
12/4/2012,11:46:14 AM,15276.658,1.087
12/4/2012,11:46:15 AM,15277.784,1.126
12/4/2012,11:46:16 AM,15278.874,1.09
12/4/2012,11:46:17 AM,15280.008,1.134
12/4/2012,11:46:18 AM,15281.142,1.134
12/4/2012,11:46:19 AM,15282.227,1.085
12/4/2012,11:46:20 AM,15283.372,1.145
12/4/2012,11:46:22 AM,15284.543,1.171
12/4/2012,11:46:23 AM,15285.662,1.119
12/4/2012,11:46:24 AM,15286.814,1.152
12/4/2012,11:46:25 AM,15287.966,1.152
12/4/2012,11:46:26 AM,15289.081,1.115
12/4/2012,11:46:27 AM,15290.218,1.137
12/4/2012,11:46:28 AM,15291.374,1.156
12/4/2012,11:46:30 AM,15292.523,1.149
12/4/2012,11:46:31 AM,15293.67,1.147
12/4/2012,11:46:32 AM,15294.824,1.154
12/4/2012,11:46:33 AM,15295.944,1.12
12/4/2012,11:46:34 AM,15297.074,1.13
12/4/2012,11:46:35 AM,15298.214,1.14
12/4/2012,11:46:36 AM,15299.318,1.104
12/4/2012,11:46:37 AM,15300.482,1.164
12/4/2012,11:46:39 AM,15301.623,1.141
12/4/2012,11:46:40 AM,15302.806,1.183
12/4/2012,11:46:41 AM,15303.949,1.143
12/4/2012,11:46:42 AM,15305.05,1.101
12/4/2012,11:46:43 AM,15306.206,1.156
12/4/2012,11:46:44 AM,15307.323,1.117
12/4/2012,11:46:45 AM,15308.451,1.128
12/4/2012,11:46:47 AM,15309.595,1.144
12/4/2012,11:46:48 AM,15310.688,1.093
12/4/2012,11:46:49 AM,15311.802,1.114
12/4/2012,11:46:50 AM,15312.887,1.085
12/4/2012,11:46:51 AM,15313.984,1.097
12/4/2012,11:46:52 AM,15315.103,1.119
12/4/2012,11:46:53 AM,15316.143,1.04
12/4/2012,11:46:54 AM,15317.21,1.067
12/4/2012,11:46:55 AM,15318.292,1.082
12/4/2012,11:46:56 AM,15319.336,1.044
12/4/2012,11:46:57 AM,15320.443,1.107
12/4/2012,11:46:59 AM,15321.547,1.104
12/4/2012,11:47:00 AM,15322.641,1.094
12/4/2012,11:47:01 AM,15323.787,1.146
12/4/2012,11:47:02 AM,15324.895,1.108
12/4/2012,11:47:03 AM,15326.029,1.134
12/4/2012,11:47:04 AM,15327.124,1.095
12/4/2012,11:47:05 AM,15328.224,1.1
12/4/2012,11:47:06 AM,15329.356,1.132
12/4/2012,11:47:07 AM,15330.421,1.065
12/4/2012,11:47:09 AM,15331.559,1.138
12/4/2012,11:47:10 AM,15332.699,1.14
12/4/2012,11:47:11 AM,15333.792,1.093
12/4/2012,11:47:12 AM,15334.935,1.143
12/4/2012,11:47:13 AM,15336.023,1.088
12/4/2012,11:47:14 AM,15337.104,1.081
12/4/2012,11:47:15 AM,15338.206,1.102
12/4/2012,11:47:16 AM,15339.278,1.072
12/4/2012,11:47:17 AM,15340.408,1.13
12/4/2012,11:47:18 AM,15341.474,1.066
12/4/2012,11:47:20 AM,15342.595,1.121
12/4/2012,11:47:21 AM,15343.707,1.112
12/4/2012,11:47:22 AM,15344.83,1.123
12/4/2012,11:47:23 AM,15345.982,1.152
12/4/2012,11:47:24 AM,15347.091,1.109
12/4/2012,11:47:25 AM,15348.2,1.109
12/4/2012,11:47:26 AM,15349.355,1.155
12/4/2012,11:47:27 AM,15350.493,1.138
12/4/2012,11:47:29 AM,15351.643,1.15
12/4/2012,11:47:30 AM,15352.832,1.189
12/4/2012,11:47:31 AM,15353.972,1.14
12/4/2012,11:47:32 AM,15355.131,1.159
12/4/2012,11:47:33 AM,15356.297,1.166
12/4/2012,11:47:34 AM,15357.425,1.128
12/4/2012,11:47:36 AM,15358.562,1.137
12/4/2012,11:47:37 AM,15359.701,1.139
12/4/2012,11:47:38 AM,15360.788,1.087
12/4/2012,11:47:39 AM,15361.919,1.131
12/4/2012,11:47:40 AM,15363.093,1.174
12/4/2012,11:47:41 AM,15364.255,1.162
12/4/2012,11:47:42 AM,15365.438,1.183
12/4/2012,11:47:44 AM,15366.63,1.192
12/4/2012,11:47:45 AM,15367.781,1.151
12/4/2012,11:47:46 AM,15368.948,1.167
12/4/2012,11:47:47 AM,15370.134,1.186
12/4/2012,11:47:48 AM,15371.287,1.153
12/4/2012,11:47:49 AM,15372.462,1.175
12/4/2012,11:47:51 AM,15373.628,1.166
12/4/2012,11:47:52 AM,15374.745,1.117
12/4/2012,11:47:53 AM,15375.936,1.191
12/4/2012,11:47:54 AM,15377.13,1.194
12/4/2012,11:47:55 AM,15378.258,1.128
12/4/2012,11:47:56 AM,15379.454,1.196
12/4/2012,11:47:58 AM,15380.656,1.202
12/4/2012,11:47:59 AM,15381.825,1.169
12/4/2012,11:48:00 AM,15383.006,1.181
12/4/2012,11:48:01 AM,15384.102,1.096
12/4/2012,11:48:02 AM,15385.201,1.099
12/4/2012,11:48:03 AM,15386.288,1.087
12/4/2012,11:48:04 AM,15387.32,1.032
12/4/2012,11:48:05 AM,15388.413,1.093
12/4/2012,11:48:07 AM,15389.506,1.093
12/4/2012,11:48:08 AM,15390.599,1.093
12/4/2012,11:48:09 AM,15391.723,1.124
12/4/2012,11:48:10 AM,15392.809,1.086
12/4/2012,11:48:11 AM,15393.88,1.071
12/4/2012,11:48:12 AM,15394.953,1.073
12/4/2012,11:48:13 AM,15395.941,0.988
12/4/2012,11:48:14 AM,15396.99,1.049
12/4/2012,11:48:15 AM,15398.092,1.102
12/4/2012,11:48:16 AM,15399.174,1.082
12/4/2012,11:48:17 AM,15400.292,1.118
12/4/2012,11:48:18 AM,15401.424,1.132
12/4/2012,11:48:20 AM,15402.587,1.163
12/4/2012,11:48:21 AM,15403.748,1.161
12/4/2012,11:48:22 AM,15404.926,1.178
12/4/2012,11:48:23 AM,15406.067,1.141
12/4/2012,11:48:24 AM,15407.049,0.982
12/4/2012,11:48:25 AM,15407.995,0.946
12/4/2012,11:48:26 AM,15408.97,0.975
12/4/2012,11:48:27 AM,15410.211,1.241
12/4/2012,11:48:28 AM,15411.432,1.221
12/4/2012,11:48:30 AM,15412.585,1.153
12/4/2012,11:48:31 AM,15413.743,1.158
12/4/2012,11:48:32 AM,15414.878,1.135
12/4/2012,11:48:33 AM,15415.945,1.067
12/4/2012,11:48:34 AM,15417.054,1.109
12/4/2012,11:48:35 AM,15418.159,1.105
12/4/2012,11:48:36 AM,15419.216,1.057
12/4/2012,11:48:37 AM,15420.299,1.083
12/4/2012,11:48:38 AM,15421.368,1.069
12/4/2012,11:48:39 AM,15422.399,1.031
12/4/2012,11:48:40 AM,15423.362,0.963
12/4/2012,11:48:41 AM,15424.218,0.856
12/4/2012,11:48:42 AM,15425.059,0.841
12/4/2012,11:48:43 AM,15425.903,0.844
12/4/2012,11:48:44 AM,15426.73,0.827
12/4/2012,11:48:45 AM,15427.581,0.851
12/4/2012,11:48:45 AM,15428.471,0.89
12/4/2012,11:48:46 AM,15429.4,0.929
12/4/2012,11:48:47 AM,15430.276,0.876
12/4/2012,11:48:48 AM,15431.161,0.885
12/4/2012,11:48:49 AM,15432.035,0.874
12/4/2012,11:48:50 AM,15432.888,0.853
12/4/2012,11:48:51 AM,15433.716,0.828
12/4/2012,11:48:52 AM,15434.547,0.831
12/4/2012,11:48:52 AM,15435.379,0.832
12/4/2012,11:48:53 AM,15436.182,0.803
12/4/2012,11:48:54 AM,15436.998,0.816
12/4/2012,11:48:55 AM,15437.839,0.841
12/4/2012,11:48:56 AM,15438.682,0.843
12/4/2012,11:48:57 AM,15439.562,0.88
12/4/2012,11:48:57 AM,15440.48,0.918
12/4/2012,11:48:58 AM,15441.398,0.918
12/4/2012,11:48:59 AM,15442.308,0.91
12/4/2012,11:49:00 AM,15443.24,0.932
12/4/2012,11:49:01 AM,15444.152,0.912
12/4/2012,11:49:02 AM,15445.099,0.947
12/4/2012,11:49:03 AM,15446.063,0.964
12/4/2012,11:49:04 AM,15447.076,1.013
12/4/2012,11:49:05 AM,15448.172,1.096
12/4/2012,11:49:06 AM,15449.315,1.143
12/4/2012,11:49:07 AM,15450.454,1.139
12/4/2012,11:49:09 AM,15451.622,1.168
12/4/2012,11:49:10 AM,15452.799,1.177
12/4/2012,11:49:11 AM,15453.907,1.108
12/4/2012,11:49:12 AM,15455.048,1.141
12/4/2012,11:49:13 AM,15456.194,1.146
12/4/2012,11:49:14 AM,15457.302,1.108
12/4/2012,11:49:15 AM,15458.446,1.144
12/4/2012,11:49:17 AM,15459.57,1.124
12/4/2012,11:49:18 AM,15460.736,1.166
12/4/2012,11:49:19 AM,15461.834,1.098
12/4/2012,11:49:20 AM,15462.977,1.143
12/4/2012,11:49:21 AM,15464.135,1.158
12/4/2012,11:49:22 AM,15465.282,1.147
12/4/2012,11:49:23 AM,15466.447,1.165
12/4/2012,11:49:25 AM,15467.549,1.102
12/4/2012,11:49:26 AM,15468.701,1.152
12/4/2012,11:49:27 AM,15469.809,1.108
12/4/2012,11:49:28 AM,15470.924,1.115
12/4/2012,11:49:29 AM,15472.025,1.101
12/4/2012,11:49:30 AM,15473.078,1.053
12/4/2012,11:49:31 AM,15474.206,1.128
12/4/2012,11:49:32 AM,15475.329,1.123
12/4/2012,11:49:33 AM,15476.489,1.16
12/4/2012,11:49:35 AM,15477.609,1.12
12/4/2012,11:49:36 AM,15478.659,1.05
12/4/2012,11:49:37 AM,15479.72,1.061
12/4/2012,11:49:38 AM,15480.792,1.072
12/4/2012,11:49:39 AM,15481.818,1.026
12/4/2012,11:49:40 AM,15482.89,1.072
12/4/2012,11:49:41 AM,15483.956,1.066
12/4/2012,11:49:42 AM,15484.99,1.034
12/4/2012,11:49:43 AM,15486.069,1.079
12/4/2012,11:49:44 AM,15487.131,1.062
12/4/2012,11:49:45 AM,15488.294,1.163
12/4/2012,11:49:46 AM,15489.468,1.174
12/4/2012,11:49:48 AM,15490.634,1.166
12/4/2012,11:49:49 AM,15491.798,1.164
12/4/2012,11:49:50 AM,15492.917,1.119
12/4/2012,11:49:51 AM,15493.959,1.042
12/4/2012,11:49:52 AM,15494.967,1.008
12/4/2012,11:49:53 AM,15495.91,0.943
12/4/2012,11:49:54 AM,15496.95,1.04
12/4/2012,11:49:55 AM,15498.092,1.142
12/4/2012,11:49:56 AM,15499.323,1.231
12/4/2012,11:49:58 AM,15500.526,1.203
12/4/2012,11:49:59 AM,15501.692,1.166
12/4/2012,11:50:00 AM,15502.869,1.177
12/4/2012,11:50:01 AM,15504.007,1.138
12/4/2012,11:50:02 AM,15505.11,1.103
12/4/2012,11:50:03 AM,15506.256,1.146
12/4/2012,11:50:04 AM,15507.381,1.125
12/4/2012,11:50:06 AM,15508.52,1.139
12/4/2012,11:50:07 AM,15509.711,1.191
12/4/2012,11:50:08 AM,15510.867,1.156
12/4/2012,11:50:09 AM,15512.02,1.153
12/4/2012,11:50:10 AM,15513.215,1.195
12/4/2012,11:50:11 AM,15514.381,1.166
12/4/2012,11:50:13 AM,15515.521,1.14
12/4/2012,11:50:14 AM,15516.671,1.15
12/4/2012,11:50:15 AM,15517.795,1.124
12/4/2012,11:50:16 AM,15518.903,1.108
12/4/2012,11:50:17 AM,15520.084,1.181
12/4/2012,11:50:18 AM,15521.25,1.166
12/4/2012,11:50:19 AM,15522.415,1.165
12/4/2012,11:50:21 AM,15523.603,1.188
12/4/2012,11:50:22 AM,15524.76,1.157
12/4/2012,11:50:23 AM,15525.914,1.154
12/4/2012,11:50:24 AM,15527.083,1.169
12/4/2012,11:50:25 AM,15528.19,1.107
12/4/2012,11:50:26 AM,15529.298,1.108
12/4/2012,11:50:27 AM,15530.35,1.052
12/4/2012,11:50:28 AM,15531.325,0.975
12/4/2012,11:50:29 AM,15532.227,0.902
12/4/2012,11:50:30 AM,15533.13,0.903
12/4/2012,11:50:31 AM,15534.05,0.92
12/4/2012,11:50:32 AM,15534.92,0.87
12/4/2012,11:50:33 AM,15535.853,0.933
12/4/2012,11:50:34 AM,15536.836,0.983
12/4/2012,11:50:35 AM,15537.765,0.929
12/4/2012,11:50:36 AM,15538.704,0.939
12/4/2012,11:50:37 AM,15539.661,0.957
12/4/2012,11:50:38 AM,15540.632,0.971
12/4/2012,11:50:39 AM,15541.531,0.899
12/4/2012,11:50:39 AM,15542.466,0.935
12/4/2012,11:50:40 AM,15543.407,0.941
12/4/2012,11:50:41 AM,15544.333,0.926
12/4/2012,11:50:42 AM,15545.252,0.919
12/4/2012,11:50:43 AM,15546.26,1.008
12/4/2012,11:50:44 AM,15547.382,1.122
12/4/2012,11:50:45 AM,15548.46,1.078
12/4/2012,11:50:47 AM,15549.535,1.075
12/4/2012,11:50:47 AM,15550.469,0.934
12/4/2012,11:50:48 AM,15551.401,0.932
12/4/2012,11:50:49 AM,15552.464,1.063
12/4/2012,11:50:51 AM,15553.613,1.149
12/4/2012,11:50:52 AM,15554.749,1.136
12/4/2012,11:50:53 AM,15555.877,1.128
12/4/2012,11:50:54 AM,15556.923,1.046
12/4/2012,11:50:55 AM,15557.907,0.984
12/4/2012,11:50:56 AM,15558.898,0.991
12/4/2012,11:50:57 AM,15559.977,1.079
12/4/2012,11:50:58 AM,15561.062,1.085
12/4/2012,11:50:59 AM,15562.233,1.171
12/4/2012,11:51:00 AM,15563.418,1.185
12/4/2012,11:51:02 AM,15564.545,1.127
12/4/2012,11:51:03 AM,15565.714,1.169
12/4/2012,11:51:04 AM,15566.864,1.15
12/4/2012,11:51:05 AM,15568.015,1.151
12/4/2012,11:51:06 AM,15569.117,1.102
12/4/2012,11:51:07 AM,15570.227,1.11
12/4/2012,11:51:08 AM,15571.325,1.098
12/4/2012,11:51:09 AM,15572.337,1.012
12/4/2012,11:51:10 AM,15573.46,1.123
12/4/2012,11:51:12 AM,15574.63,1.17
12/4/2012,11:51:13 AM,15575.764,1.134
12/4/2012,11:51:14 AM,15576.964,1.2
12/4/2012,11:51:15 AM,15578.087,1.123
12/4/2012,11:51:16 AM,15579.234,1.147
12/4/2012,11:51:17 AM,15580.378,1.144
12/4/2012,11:51:18 AM,15581.477,1.099
12/4/2012,11:51:20 AM,15582.622,1.145
12/4/2012,11:51:21 AM,15583.781,1.159
12/4/2012,11:51:22 AM,15584.911,1.13
12/4/2012,11:51:23 AM,15586.067,1.156
12/4/2012,11:51:24 AM,15587.229,1.162
12/4/2012,11:51:25 AM,15588.368,1.139
12/4/2012,11:51:27 AM,15589.555,1.187
12/4/2012,11:51:28 AM,15590.752,1.197
12/4/2012,11:51:29 AM,15591.875,1.123
12/4/2012,11:51:30 AM,15593.063,1.188
12/4/2012,11:51:31 AM,15594.225,1.162
12/4/2012,11:51:32 AM,15595.384,1.159
12/4/2012,11:51:34 AM,15596.608,1.224
12/4/2012,11:51:35 AM,15597.789,1.181
12/4/2012,11:51:36 AM,15598.947,1.158
12/4/2012,11:51:37 AM,15600.149,1.202
12/4/2012,11:51:38 AM,15601.337,1.188
12/4/2012,11:51:39 AM,15602.477,1.14
12/4/2012,11:51:41 AM,15603.646,1.169
12/4/2012,11:51:42 AM,15604.817,1.171
12/4/2012,11:51:43 AM,15605.921,1.104
12/4/2012,11:51:44 AM,15607.058,1.137
12/4/2012,11:51:45 AM,15608.12,1.062
12/4/2012,11:51:46 AM,15609.161,1.041
12/4/2012,11:51:47 AM,15610.254,1.093
12/4/2012,11:51:48 AM,15611.361,1.107
12/4/2012,11:51:49 AM,15612.463,1.102
12/4/2012,11:51:51 AM,15613.536,1.073
12/4/2012,11:51:52 AM,15614.679,1.143
12/4/2012,11:51:53 AM,15615.816,1.137
12/4/2012,11:51:54 AM,15616.901,1.085
12/4/2012,11:51:55 AM,15618.001,1.1
12/4/2012,11:51:56 AM,15619.11,1.109
12/4/2012,11:51:57 AM,15620.218,1.108
12/4/2012,11:51:58 AM,15621.204,0.986
12/4/2012,11:51:59 AM,15622.226,1.022
12/4/2012,11:52:00 AM,15623.304,1.078
12/4/2012,11:52:01 AM,15624.439,1.135
12/4/2012,11:52:03 AM,15625.604,1.165
12/4/2012,11:52:04 AM,15626.811,1.207
12/4/2012,11:52:05 AM,15628.012,1.201
12/4/2012,11:52:06 AM,15629.136,1.124
12/4/2012,11:52:07 AM,15630.295,1.159
12/4/2012,11:52:08 AM,15631.437,1.142
12/4/2012,11:52:09 AM,15632.472,1.035
