Date,Time,Seconds,Delta,,
30/11/2021,9:47:04 AM,3550.575,1.167,,
30/11/2021,9:47:05 AM,3551.717,1.142,,
30/11/2021,9:47:06 AM,3552.784,1.067,,
30/11/2021,9:47:07 AM,3553.779,0.995,,
30/11/2021,9:47:08 AM,3554.714,0.927,,
30/11/2021,9:47:09 AM,3555.651,0.889,,
30/11/2021,9:47:10 AM,3556.548,0.917,,
30/11/2021,9:47:11 AM,3557.599,1.051,,
30/11/2021,9:47:12 AM,3558.83,1.231,,
30/11/2021,9:47:14 AM,3560.042,1.212,,
30/11/2021,9:47:15 AM,3561.321,1.279,,
30/11/2021,9:47:16 AM,3562.582,1.261,,
30/11/2021,9:47:17 AM,3563.782,1.2,,
30/11/2021,9:47:19 AM,3565.016,1.234,,
30/11/2021,9:47:20 AM,3566.234,1.218,,
30/11/2021,9:47:21 AM,3567.379,1.145,,
30/11/2021,9:47:22 AM,3568.561,1.182,,
30/11/2021,9:47:23 AM,3569.737,1.176,,
30/11/2021,9:47:24 AM,3570.882,1.145,,
30/11/2021,9:47:26 AM,3572.073,1.191,,
30/11/2021,9:47:27 AM,3573.326,1.253,,
30/11/2021,9:47:28 AM,3574.576,1.25,,
30/11/2021,9:47:29 AM,3575.807,1.231,,
30/11/2021,9:47:31 AM,3577.108,1.301,,
30/11/2021,9:47:32 AM,3578.391,1.283,,
30/11/2021,9:47:33 AM,3579.688,1.297,,
30/11/2021,9:47:35 AM,3581.009,1.321,,
30/11/2021,9:47:36 AM,3582.23,1.221,,
30/11/2021,9:47:37 AM,3583.485,1.255,,
30/11/2021,9:47:38 AM,3584.699,1.214,,
30/11/2021,9:47:39 AM,3585.912,1.213,,
30/11/2021,9:47:41 AM,3587.155,1.243,,
30/11/2021,9:47:42 AM,3588.326,1.171,,
30/11/2021,9:47:43 AM,3589.507,1.181,,
30/11/2021,9:47:44 AM,3590.653,1.146,,
30/11/2021,9:47:45 AM,3591.808,1.155,,
30/11/2021,9:47:46 AM,3592.987,1.179,,
30/11/2021,9:47:48 AM,3594.238,1.251,,
30/11/2021,9:47:49 AM,3595.457,1.219,,
30/11/2021,9:47:50 AM,3596.683,1.226,,
30/11/2021,9:47:51 AM,3597.909,1.226,,
30/11/2021,9:47:53 AM,3599.096,1.187,,
30/11/2021,9:47:54 AM,3600.288,1.192,,
30/11/2021,9:47:55 AM,3601.488,1.2,,
30/11/2021,9:47:56 AM,3602.629,1.141,,
30/11/2021,9:47:57 AM,3603.755,1.126,,
30/11/2021,9:47:58 AM,3604.864,1.109,,
30/11/2021,9:47:59 AM,3605.998,1.134,,
30/11/2021,9:48:01 AM,3607.031,1.033,,
30/11/2021,9:48:02 AM,3608.12,1.089,,
30/11/2021,9:48:03 AM,3609.279,1.159,,
30/11/2021,9:48:04 AM,3610.472,1.193,,
30/11/2021,9:48:05 AM,3611.623,1.151,,
30/11/2021,9:48:06 AM,3612.732,1.109,,
30/11/2021,9:48:07 AM,3613.831,1.099,,
30/11/2021,9:48:08 AM,3614.863,1.032,,
30/11/2021,9:48:09 AM,3615.894,1.031,,
30/11/2021,9:48:10 AM,3616.929,1.035,,
30/11/2021,9:48:12 AM,3618.108,1.179,,
30/11/2021,9:48:13 AM,3619.321,1.213,,
30/11/2021,9:48:14 AM,3620.568,1.247,,
30/11/2021,9:48:15 AM,3621.766,1.198,,
30/11/2021,9:48:16 AM,3622.882,1.116,,
30/11/2021,9:48:18 AM,3624.025,1.143,,
30/11/2021,9:48:19 AM,3625.166,1.141,,
30/11/2021,9:48:20 AM,3626.246,1.08,,
30/11/2021,9:48:21 AM,3627.299,1.053,,
30/11/2021,9:48:22 AM,3628.308,1.009,,
30/11/2021,9:48:23 AM,3629.238,0.93,,
30/11/2021,9:48:24 AM,3630.149,0.911,,
30/11/2021,9:48:25 AM,3631.199,1.05,,
30/11/2021,9:48:26 AM,3632.486,1.287,,
30/11/2021,9:48:27 AM,3633.725,1.239,,
30/11/2021,9:48:28 AM,3634.943,1.218,,
30/11/2021,9:48:30 AM,3636.111,1.168,,
30/11/2021,9:48:31 AM,3637.314,1.203,,
30/11/2021,9:48:32 AM,3638.437,1.123,,
30/11/2021,9:48:33 AM,3639.624,1.187,,
30/11/2021,9:48:34 AM,3640.869,1.245,,
30/11/2021,9:48:36 AM,3642.051,1.182,,
30/11/2021,9:48:37 AM,3643.283,1.232,,
30/11/2021,9:48:38 AM,3644.537,1.254,,
30/11/2021,9:48:39 AM,3645.738,1.201,,
30/11/2021,9:48:40 AM,3646.989,1.251,,
30/11/2021,9:48:42 AM,3648.255,1.266,,
30/11/2021,9:48:43 AM,3649.549,1.294,,
30/11/2021,9:48:44 AM,3650.867,1.318,,
30/11/2021,9:48:46 AM,3652.039,1.172,,
30/11/2021,9:48:47 AM,3653.125,1.086,,
30/11/2021,9:48:48 AM,3654.246,1.121,,
30/11/2021,9:48:49 AM,3655.385,1.139,,
30/11/2021,9:48:50 AM,3656.493,1.108,,
30/11/2021,9:48:51 AM,3657.633,1.14,,
30/11/2021,9:48:52 AM,3658.761,1.128,,
30/11/2021,9:48:53 AM,3659.926,1.165,,
30/11/2021,9:48:55 AM,3661.167,1.241,,
30/11/2021,9:48:56 AM,3662.464,1.297,,
30/11/2021,9:48:57 AM,3663.72,1.256,,
30/11/2021,9:48:59 AM,3665.034,1.314,,
30/11/2021,9:49:00 AM,3666.315,1.281,,
30/11/2021,9:49:01 AM,3667.556,1.241,,
30/11/2021,9:49:02 AM,3668.832,1.276,,
30/11/2021,9:49:04 AM,3670.097,1.265,,
30/11/2021,9:49:05 AM,3671.324,1.227,,
30/11/2021,9:49:06 AM,3672.615,1.291,,
30/11/2021,9:49:07 AM,3673.813,1.198,,
30/11/2021,9:49:09 AM,3675.031,1.218,,
30/11/2021,9:49:10 AM,3676.217,1.186,,
30/11/2021,9:49:11 AM,3677.425,1.208,,
30/11/2021,9:49:12 AM,3678.586,1.161,,
30/11/2021,9:49:13 AM,3679.824,1.238,,
30/11/2021,9:49:15 AM,3681.105,1.281,,
30/11/2021,9:49:16 AM,3682.34,1.235,,
30/11/2021,9:49:17 AM,3683.614,1.274,,
30/11/2021,9:49:18 AM,3684.855,1.241,,
30/11/2021,9:49:20 AM,3686.132,1.277,,
30/11/2021,9:49:21 AM,3687.436,1.304,,
30/11/2021,9:49:22 AM,3688.713,1.277,,
30/11/2021,9:49:23 AM,3689.939,1.226,,
30/11/2021,9:49:25 AM,3691.137,1.198,,
30/11/2021,9:49:26 AM,3692.301,1.164,,
30/11/2021,9:49:27 AM,3693.444,1.143,,
30/11/2021,9:49:28 AM,3694.647,1.203,,
30/11/2021,9:49:29 AM,3695.845,1.198,,
30/11/2021,9:49:31 AM,3697.04,1.195,,
30/11/2021,9:49:32 AM,3698.309,1.269,,
30/11/2021,9:49:33 AM,3699.564,1.255,,
30/11/2021,9:49:34 AM,3700.782,1.218,,
30/11/2021,9:49:36 AM,3702.06,1.278,,
30/11/2021,9:49:37 AM,3703.269,1.209,,
30/11/2021,9:49:38 AM,3704.463,1.194,,
30/11/2021,9:49:39 AM,3705.662,1.199,,
30/11/2021,9:49:40 AM,3706.83,1.168,,
30/11/2021,9:49:41 AM,3707.98,1.15,,
30/11/2021,9:49:43 AM,3709.178,1.198,,
30/11/2021,9:49:44 AM,3710.404,1.226,,
30/11/2021,9:49:45 AM,3711.589,1.185,,
30/11/2021,9:49:46 AM,3712.831,1.242,,
30/11/2021,9:49:48 AM,3714.056,1.225,,
30/11/2021,9:49:49 AM,3715.117,1.061,,
30/11/2021,9:49:50 AM,3716.27,1.153,,
30/11/2021,9:49:51 AM,3717.481,1.211,,
30/11/2021,9:49:52 AM,3718.67,1.189,,
30/11/2021,9:49:53 AM,3719.82,1.15,,
30/11/2021,9:49:55 AM,3721.015,1.195,,
30/11/2021,9:49:56 AM,3722.217,1.202,,
30/11/2021,9:49:57 AM,3723.384,1.167,,
30/11/2021,9:49:58 AM,3724.626,1.242,,
30/11/2021,9:49:59 AM,3725.893,1.267,,
30/11/2021,9:50:01 AM,3727.128,1.235,,
30/11/2021,9:50:02 AM,3728.397,1.269,,
30/11/2021,9:50:03 AM,3729.636,1.239,,
30/11/2021,9:50:04 AM,3730.825,1.189,,
30/11/2021,9:50:06 AM,3732.072,1.247,,
30/11/2021,9:50:07 AM,3733.295,1.223,,
30/11/2021,9:50:08 AM,3734.394,1.099,,
30/11/2021,9:50:09 AM,3735.484,1.09,,
30/11/2021,9:50:10 AM,3736.457,0.973,,
30/11/2021,9:50:11 AM,3737.299,0.877,,
30/11/2021,9:50:12 AM,3738.184,0.878,,
30/11/2021,9:50:13 AM,3739.184,1,,
30/11/2021,9:50:14 AM,3740.382,1.198,,
30/11/2021,9:50:15 AM,3741.625,1.243,,
30/11/2021,9:50:16 AM,3742.849,1.224,,
30/11/2021,9:50:18 AM,3744.064,1.215,,
30/11/2021,9:50:19 AM,3745.216,1.152,,
30/11/2021,9:50:20 AM,3746.371,1.155,,
30/11/2021,9:50:21 AM,3747.494,1.123,,
30/11/2021,9:50:22 AM,3748.596,1.102,,
30/11/2021,9:50:23 AM,3749.731,1.135,,
30/11/2021,9:50:24 AM,3750.888,1.157,,
30/11/2021,9:50:26 AM,3752.07,1.182,,
30/11/2021,9:50:27 AM,3753.269,1.199,,
30/11/2021,9:50:28 AM,3754.429,1.16,,
30/11/2021,9:50:29 AM,3755.634,1.205,,
30/11/2021,9:50:30 AM,3756.85,1.216,,
30/11/2021,9:50:32 AM,3758.041,1.191,,
30/11/2021,9:50:33 AM,3759.223,1.182,,
30/11/2021,9:50:34 AM,3760.476,1.253,,
30/11/2021,9:50:35 AM,3761.724,1.248,,
30/11/2021,9:50:36 AM,3762.936,1.212,,
30/11/2021,9:50:38 AM,3764.186,1.25,,
30/11/2021,9:50:39 AM,3765.414,1.228,,
30/11/2021,9:50:40 AM,3766.607,1.193,,
30/11/2021,9:50:41 AM,3767.802,1.195,,
30/11/2021,9:50:42 AM,3768.976,1.174,,
30/11/2021,9:50:44 AM,3770.146,1.17,,
30/11/2021,9:50:45 AM,3771.29,1.144,,
30/11/2021,9:50:46 AM,3772.37,1.08,,
30/11/2021,9:50:47 AM,3773.477,1.107,,
30/11/2021,9:50:48 AM,3774.595,1.118,,
30/11/2021,9:50:49 AM,3775.668,1.073,,
30/11/2021,9:50:50 AM,3776.762,1.094,,
30/11/2021,9:50:51 AM,3777.897,1.135,,
30/11/2021,9:50:53 AM,3779.06,1.163,,
30/11/2021,9:50:54 AM,3780.319,1.259,,
30/11/2021,9:50:55 AM,3781.559,1.24,,
30/11/2021,9:50:56 AM,3782.772,1.213,,
30/11/2021,9:50:58 AM,3784.025,1.253,,
30/11/2021,9:50:59 AM,3785.272,1.247,,
30/11/2021,9:51:00 AM,3786.479,1.207,,
30/11/2021,9:51:01 AM,3787.73,1.251,,
30/11/2021,9:51:02 AM,3788.968,1.238,,
30/11/2021,9:51:04 AM,3790.149,1.181,,
30/11/2021,9:51:05 AM,3791.37,1.221,,
30/11/2021,9:51:06 AM,3792.596,1.226,,
30/11/2021,9:51:07 AM,3793.773,1.177,,
30/11/2021,9:51:08 AM,3794.985,1.212,,
30/11/2021,9:51:10 AM,3796.201,1.216,,
30/11/2021,9:51:11 AM,3797.366,1.165,,
30/11/2021,9:51:12 AM,3798.553,1.187,,
30/11/2021,9:51:13 AM,3799.763,1.21,,
30/11/2021,9:51:14 AM,3800.961,1.198,,
30/11/2021,9:51:16 AM,3802.116,1.155,,
30/11/2021,9:51:17 AM,3803.339,1.223,,
30/11/2021,9:51:18 AM,3804.566,1.227,,
30/11/2021,9:51:19 AM,3805.733,1.167,,
30/11/2021,9:51:20 AM,3806.939,1.206,,
30/11/2021,9:51:22 AM,3808.144,1.205,,
30/11/2021,9:51:23 AM,3809.297,1.153,,
30/11/2021,9:51:24 AM,3810.521,1.224,,
30/11/2021,9:51:25 AM,3811.767,1.246,,
30/11/2021,9:51:26 AM,3812.942,1.175,,
30/11/2021,9:51:28 AM,3814.167,1.225,,
30/11/2021,9:51:29 AM,3815.378,1.211,,
30/11/2021,9:51:30 AM,3816.587,1.209,,
30/11/2021,9:51:31 AM,3817.838,1.251,,
30/11/2021,9:51:33 AM,3819.051,1.213,,
30/11/2021,9:51:34 AM,3820.232,1.181,,
30/11/2021,9:51:35 AM,3821.471,1.239,,
30/11/2021,9:51:36 AM,3822.717,1.246,,
30/11/2021,9:51:37 AM,3823.885,1.168,,
30/11/2021,9:51:39 AM,3825.025,1.14,,
30/11/2021,9:51:40 AM,3826.087,1.062,,
30/11/2021,9:51:41 AM,3827.103,1.016,,
30/11/2021,9:51:42 AM,3828.113,1.01,,
30/11/2021,9:51:43 AM,3829.182,1.069,,
30/11/2021,9:51:44 AM,3830.275,1.093,,
30/11/2021,9:51:45 AM,3831.492,1.217,,
30/11/2021,9:51:46 AM,3832.693,1.201,,
30/11/2021,9:51:47 AM,3833.866,1.173,,
30/11/2021,9:51:49 AM,3835.091,1.225,,
30/11/2021,9:51:50 AM,3836.289,1.198,,
30/11/2021,9:51:51 AM,3837.422,1.133,,
30/11/2021,9:51:52 AM,3838.578,1.156,,
30/11/2021,9:51:53 AM,3839.75,1.172,,
30/11/2021,9:51:54 AM,3840.884,1.134,,
30/11/2021,9:51:56 AM,3842.079,1.195,,
30/11/2021,9:51:57 AM,3843.294,1.215,,
30/11/2021,9:51:58 AM,3844.503,1.209,,
30/11/2021,9:51:59 AM,3845.733,1.23,,
30/11/2021,9:52:00 AM,3846.986,1.253,,
30/11/2021,9:52:02 AM,3848.217,1.231,,
30/11/2021,9:52:03 AM,3849.429,1.212,,
30/11/2021,9:52:04 AM,3850.702,1.273,,
30/11/2021,9:52:05 AM,3851.982,1.28,,
30/11/2021,9:52:07 AM,3853.201,1.219,,
30/11/2021,9:52:08 AM,3854.449,1.248,,
30/11/2021,9:52:09 AM,3855.7,1.251,,
30/11/2021,9:52:10 AM,3856.9,1.2,,
30/11/2021,9:52:12 AM,3858.174,1.274,,
30/11/2021,9:52:13 AM,3859.418,1.244,,
30/11/2021,9:52:14 AM,3860.615,1.197,,
30/11/2021,9:52:15 AM,3861.856,1.241,,
30/11/2021,9:52:17 AM,3863.052,1.196,,
30/11/2021,9:52:18 AM,3864.21,1.158,,
30/11/2021,9:52:19 AM,3865.404,1.194,,
30/11/2021,9:52:20 AM,3866.591,1.187,,
30/11/2021,9:52:21 AM,3867.743,1.152,,
30/11/2021,9:52:22 AM,3868.955,1.212,,
30/11/2021,9:52:24 AM,3870.211,1.256,,
30/11/2021,9:52:25 AM,3871.407,1.196,,
30/11/2021,9:52:26 AM,3872.646,1.239,,
30/11/2021,9:52:27 AM,3873.883,1.237,,
30/11/2021,9:52:29 AM,3875.06,1.177,,
30/11/2021,9:52:30 AM,3876.252,1.192,,
30/11/2021,9:52:31 AM,3877.443,1.191,,
30/11/2021,9:52:32 AM,3878.544,1.101,,
30/11/2021,9:52:33 AM,3879.717,1.173,,
30/11/2021,9:52:34 AM,3880.933,1.216,,
30/11/2021,9:52:36 AM,3882.088,1.155,,
30/11/2021,9:52:37 AM,3883.273,1.185,,
30/11/2021,9:52:38 AM,3884.478,1.205,,
30/11/2021,9:52:39 AM,3885.609,1.131,,
30/11/2021,9:52:40 AM,3886.773,1.164,,
30/11/2021,9:52:41 AM,3887.881,1.108,,
30/11/2021,9:52:42 AM,3888.886,1.005,,
30/11/2021,9:52:43 AM,3889.838,0.952,,
30/11/2021,9:52:44 AM,3890.82,0.982,,
30/11/2021,9:52:45 AM,3891.949,1.129,,
30/11/2021,9:52:47 AM,3893.059,1.11,,
30/11/2021,9:52:48 AM,3894.293,1.234,,
30/11/2021,9:52:49 AM,3895.467,1.174,,
30/11/2021,9:52:50 AM,3896.576,1.109,,
30/11/2021,9:52:51 AM,3897.632,1.056,,
30/11/2021,9:52:52 AM,3898.618,0.986,,
30/11/2021,9:52:53 AM,3899.506,0.888,,
30/11/2021,9:52:54 AM,3900.395,0.889,,
30/11/2021,9:52:55 AM,3901.323,0.928,,
30/11/2021,9:52:56 AM,3902.395,1.072,,
30/11/2021,9:52:57 AM,3903.52,1.125,,
30/11/2021,9:52:58 AM,3904.798,1.278,,
30/11/2021,9:53:00 AM,3906.067,1.269,,
30/11/2021,9:53:01 AM,3907.279,1.212,,
30/11/2021,9:53:02 AM,3908.507,1.228,,
30/11/2021,9:53:03 AM,3909.698,1.191,,
30/11/2021,9:53:04 AM,3910.802,1.104,,
30/11/2021,9:53:05 AM,3911.896,1.094,,
30/11/2021,9:53:06 AM,3912.952,1.056,,
30/11/2021,9:53:07 AM,3913.993,1.041,,
30/11/2021,9:53:09 AM,3915.131,1.138,,
30/11/2021,9:53:10 AM,3916.321,1.19,,
30/11/2021,9:53:11 AM,3917.42,1.099,,
30/11/2021,9:53:12 AM,3918.586,1.166,,
30/11/2021,9:53:13 AM,3919.752,1.166,,
30/11/2021,9:53:14 AM,3920.929,1.177,,
30/11/2021,9:53:16 AM,3922.14,1.211,,
30/11/2021,9:53:17 AM,3923.286,1.146,,
30/11/2021,9:53:18 AM,3924.469,1.183,,
30/11/2021,9:53:19 AM,3925.62,1.151,,
30/11/2021,9:53:20 AM,3926.778,1.158,,
30/11/2021,9:53:21 AM,3927.965,1.187,,
30/11/2021,9:53:23 AM,3929.127,1.162,,
30/11/2021,9:53:24 AM,3930.274,1.147,,
30/11/2021,9:53:25 AM,3931.428,1.154,,
30/11/2021,9:53:26 AM,3932.57,1.142,,
30/11/2021,9:53:27 AM,3933.727,1.157,,
30/11/2021,9:53:28 AM,3934.918,1.191,,
30/11/2021,9:53:30 AM,3936.11,1.192,,
30/11/2021,9:53:31 AM,3937.273,1.163,,
30/11/2021,9:53:32 AM,3938.469,1.196,,
30/11/2021,9:53:33 AM,3939.615,1.146,,
30/11/2021,9:53:34 AM,3940.786,1.171,,
30/11/2021,9:53:35 AM,3941.959,1.173,,
30/11/2021,9:53:37 AM,3943.079,1.12,,
30/11/2021,9:53:38 AM,3944.241,1.162,,
30/11/2021,9:53:39 AM,3945.39,1.149,,
30/11/2021,9:53:40 AM,3946.495,1.105,,
30/11/2021,9:53:41 AM,3947.642,1.147,,
30/11/2021,9:53:42 AM,3948.792,1.15,,
30/11/2021,9:53:43 AM,3949.895,1.103,,
30/11/2021,9:53:45 AM,3951.027,1.132,,
30/11/2021,9:53:46 AM,3952.149,1.122,,
30/11/2021,9:53:47 AM,3953.295,1.146,,
30/11/2021,9:53:48 AM,3954.463,1.168,,
30/11/2021,9:53:49 AM,3955.625,1.162,,
30/11/2021,9:53:50 AM,3956.802,1.177,,
30/11/2021,9:53:51 AM,3957.974,1.172,,
30/11/2021,9:53:52 AM,3958.96,0.986,,
30/11/2021,9:53:53 AM,3959.846,0.887,,
30/11/2021,9:53:54 AM,3960.776,0.93,,
30/11/2021,9:53:55 AM,3961.859,1.083,,
30/11/2021,9:53:57 AM,3963.128,1.269,,
30/11/2021,9:53:58 AM,3964.418,1.29,,
30/11/2021,9:53:59 AM,3965.648,1.23,,
30/11/2021,9:54:00 AM,3966.851,1.203,,
30/11/2021,9:54:02 AM,3968.07,1.219,,
30/11/2021,9:54:03 AM,3969.306,1.236,,
30/11/2021,9:54:04 AM,3970.495,1.189,,
30/11/2021,9:54:05 AM,3971.686,1.191,,
30/11/2021,9:54:06 AM,3972.891,1.205,,
30/11/2021,9:54:08 AM,3974.085,1.194,,
30/11/2021,9:54:09 AM,3975.252,1.167,,
30/11/2021,9:54:10 AM,3976.449,1.197,,
30/11/2021,9:54:11 AM,3977.642,1.193,,
30/11/2021,9:54:12 AM,3978.826,1.184,,
30/11/2021,9:54:14 AM,3980.056,1.23,,
30/11/2021,9:54:15 AM,3981.319,1.263,,
30/11/2021,9:54:16 AM,3982.559,1.24,,
30/11/2021,9:54:17 AM,3983.835,1.276,,
30/11/2021,9:54:19 AM,3985.099,1.264,,
30/11/2021,9:54:20 AM,3986.351,1.252,,
30/11/2021,9:54:21 AM,3987.624,1.273,,
30/11/2021,9:54:22 AM,3988.834,1.21,,
30/11/2021,9:54:24 AM,3990.02,1.186,,
30/11/2021,9:54:25 AM,3991.205,1.185,,
30/11/2021,9:54:26 AM,3992.365,1.16,,
30/11/2021,9:54:27 AM,3993.535,1.17,,
30/11/2021,9:54:28 AM,3994.704,1.169,,
30/11/2021,9:54:29 AM,3995.86,1.156,,
30/11/2021,9:54:31 AM,3997.044,1.184,,
30/11/2021,9:54:32 AM,3998.154,1.11,,
30/11/2021,9:54:33 AM,3999.292,1.138,,
30/11/2021,9:54:34 AM,4000.45,1.158,,
30/11/2021,9:54:35 AM,4001.573,1.123,,
30/11/2021,9:54:36 AM,4002.71,1.137,,
30/11/2021,9:54:37 AM,4003.84,1.13,,
30/11/2021,9:54:38 AM,4004.952,1.112,,
30/11/2021,9:54:40 AM,4006.09,1.138,,
30/11/2021,9:54:41 AM,4007.193,1.103,,
30/11/2021,9:54:42 AM,4008.288,1.095,,
30/11/2021,9:54:43 AM,4009.382,1.094,,
30/11/2021,9:54:44 AM,4010.468,1.086,,
30/11/2021,9:54:45 AM,4011.575,1.107,,
30/11/2021,9:54:46 AM,4012.685,1.11,,
30/11/2021,9:54:47 AM,4013.754,1.069,,
30/11/2021,9:54:48 AM,4014.829,1.075,,
30/11/2021,9:54:49 AM,4015.968,1.139,,
30/11/2021,9:54:51 AM,4017.162,1.194,,
30/11/2021,9:54:52 AM,4018.327,1.165,,
30/11/2021,9:54:53 AM,4019.542,1.215,,
30/11/2021,9:54:54 AM,4020.766,1.224,,
30/11/2021,9:54:55 AM,4021.937,1.171,,
30/11/2021,9:54:57 AM,4023.134,1.197,,
30/11/2021,9:54:58 AM,4024.326,1.192,,
30/11/2021,9:54:59 AM,4025.501,1.175,,
30/11/2021,9:55:00 AM,4026.672,1.171,,
30/11/2021,9:55:01 AM,4027.841,1.169,,
30/11/2021,9:55:03 AM,4029,1.159,,
30/11/2021,9:55:04 AM,4030.2,1.2,,
30/11/2021,9:55:05 AM,4031.422,1.222,,
30/11/2021,9:55:06 AM,4032.56,1.138,,
30/11/2021,9:55:07 AM,4033.686,1.126,,
30/11/2021,9:55:08 AM,4034.849,1.163,,
30/11/2021,9:55:09 AM,4035.999,1.15,,
30/11/2021,9:55:11 AM,4037.172,1.173,,
30/11/2021,9:55:12 AM,4038.359,1.187,,
30/11/2021,9:55:13 AM,4039.52,1.161,,
30/11/2021,9:55:14 AM,4040.703,1.183,,
30/11/2021,9:55:15 AM,4041.891,1.188,,
30/11/2021,9:55:17 AM,4043.046,1.155,,
30/11/2021,9:55:18 AM,4044.227,1.181,,
30/11/2021,9:55:19 AM,4045.396,1.169,,
30/11/2021,9:55:20 AM,4046.542,1.146,,
30/11/2021,9:55:21 AM,4047.695,1.153,,
30/11/2021,9:55:22 AM,4048.854,1.159,,
30/11/2021,9:55:24 AM,4050.015,1.161,,
30/11/2021,9:55:25 AM,4051.175,1.16,,
30/11/2021,9:55:26 AM,4052.311,1.136,,
30/11/2021,9:55:27 AM,4053.508,1.197,,
30/11/2021,9:55:28 AM,4054.715,1.207,,
30/11/2021,9:55:29 AM,4055.89,1.175,,
30/11/2021,9:55:31 AM,4057.102,1.212,,
30/11/2021,9:55:32 AM,4058.341,1.239,,
30/11/2021,9:55:33 AM,4059.48,1.139,,
30/11/2021,9:55:34 AM,4060.636,1.156,,
30/11/2021,9:55:35 AM,4061.801,1.165,,
30/11/2021,9:55:36 AM,4062.923,1.122,,
30/11/2021,9:55:38 AM,4064.088,1.165,,
30/11/2021,9:55:39 AM,4065.276,1.188,,
30/11/2021,9:55:40 AM,4066.409,1.133,,
30/11/2021,9:55:41 AM,4067.569,1.16,,
30/11/2021,9:55:42 AM,4068.728,1.159,,
30/11/2021,9:55:43 AM,4069.857,1.129,,
30/11/2021,9:55:44 AM,4070.979,1.122,,
30/11/2021,9:55:46 AM,4072.145,1.166,,
30/11/2021,9:55:47 AM,4073.333,1.188,,
30/11/2021,9:55:48 AM,4074.517,1.184,,
30/11/2021,9:55:49 AM,4075.735,1.218,,
30/11/2021,9:55:50 AM,4076.951,1.216,,
30/11/2021,9:55:52 AM,4078.131,1.18,,
30/11/2021,9:55:53 AM,4079.34,1.209,,
30/11/2021,9:55:54 AM,4080.537,1.197,,
30/11/2021,9:55:55 AM,4081.696,1.159,,
30/11/2021,9:55:56 AM,4082.884,1.188,,
30/11/2021,9:55:58 AM,4084.073,1.189,,
30/11/2021,9:55:59 AM,4085.216,1.143,,
30/11/2021,9:56:00 AM,4086.397,1.181,,
30/11/2021,9:56:01 AM,4087.543,1.146,,
30/11/2021,9:56:02 AM,4088.701,1.158,,
30/11/2021,9:56:03 AM,4089.916,1.215,,
30/11/2021,9:56:05 AM,4091.091,1.175,,
30/11/2021,9:56:06 AM,4092.333,1.242,,
30/11/2021,9:56:07 AM,4093.575,1.242,,
30/11/2021,9:56:08 AM,4094.751,1.176,,
30/11/2021,9:56:09 AM,4095.961,1.21,,
30/11/2021,9:56:11 AM,4097.16,1.199,,
30/11/2021,9:56:12 AM,4098.334,1.174,,
30/11/2021,9:56:13 AM,4099.531,1.197,,
30/11/2021,9:56:14 AM,4100.662,1.131,,
30/11/2021,9:56:15 AM,4101.809,1.147,,
30/11/2021,9:56:16 AM,4102.953,1.144,,
30/11/2021,9:56:18 AM,4104.044,1.091,,
30/11/2021,9:56:19 AM,4105.188,1.144,,
30/11/2021,9:56:20 AM,4106.384,1.196,,
30/11/2021,9:56:21 AM,4107.515,1.131,,
30/11/2021,9:56:22 AM,4108.701,1.186,,
30/11/2021,9:56:23 AM,4109.905,1.204,,
30/11/2021,9:56:25 AM,4111.084,1.179,,
30/11/2021,9:56:26 AM,4112.313,1.229,,
30/11/2021,9:56:27 AM,4113.473,1.16,,
30/11/2021,9:56:28 AM,4114.654,1.181,,
30/11/2021,9:56:29 AM,4115.848,1.194,,
30/11/2021,9:56:30 AM,4116.975,1.127,,
30/11/2021,9:56:32 AM,4118.099,1.124,,
30/11/2021,9:56:33 AM,4119.233,1.134,,
30/11/2021,9:56:34 AM,4120.332,1.099,,
30/11/2021,9:56:35 AM,4121.454,1.122,,
30/11/2021,9:56:36 AM,4122.618,1.164,,
30/11/2021,9:56:37 AM,4123.781,1.163,,
30/11/2021,9:56:38 AM,4124.944,1.163,,
30/11/2021,9:56:40 AM,4126.13,1.186,,
30/11/2021,9:56:41 AM,4127.302,1.172,,
30/11/2021,9:56:42 AM,4128.479,1.177,,
30/11/2021,9:56:43 AM,4129.691,1.212,,
30/11/2021,9:56:44 AM,4130.87,1.179,,
30/11/2021,9:56:46 AM,4132.024,1.154,,
30/11/2021,9:56:47 AM,4133.204,1.18,,
30/11/2021,9:56:48 AM,4134.396,1.192,,
30/11/2021,9:56:49 AM,4135.531,1.135,,
30/11/2021,9:56:50 AM,4136.738,1.207,,
30/11/2021,9:56:51 AM,4137.929,1.191,,
30/11/2021,9:56:53 AM,4139.073,1.144,,
30/11/2021,9:56:54 AM,4140.249,1.176,,
30/11/2021,9:56:55 AM,4141.367,1.118,,
30/11/2021,9:56:56 AM,4142.417,1.05,,
30/11/2021,9:56:57 AM,4143.486,1.069,,
30/11/2021,9:56:58 AM,4144.493,1.007,,
30/11/2021,9:56:59 AM,4145.405,0.912,,
30/11/2021,9:57:00 AM,4146.309,0.904,,
30/11/2021,9:57:01 AM,4147.238,0.929,,
30/11/2021,9:57:02 AM,4148.228,0.99,,
30/11/2021,9:57:03 AM,4149.21,0.982,,
30/11/2021,9:57:04 AM,4150.211,1.001,,
30/11/2021,9:57:05 AM,4151.319,1.108,,
30/11/2021,9:57:06 AM,4152.543,1.224,,
30/11/2021,9:57:07 AM,4153.81,1.267,,
30/11/2021,9:57:09 AM,4155.054,1.244,,
